chrom	classifiedWinEnd	Species	classifiedWinStart.x	beta	sample.x	classifiedWinStart.y	bigWinRange	pi	theta	TajimaD	distVar	distSkew	distKurt	nDiplos	H1	H12	H2.H1	ZnS	omega	sample.y	NORMPOS
X	250000	C.elegans	200000	3.51604	CE	150001	200001-300000	0.000874647458585452	0.000782630641880369	0.415011745758711	7.72586442430024e-07	0.720559864514793	0.147718792189146	20	0.0637755102040816	0.086734693877551	0.82	0.27844572	20.0472989402889	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.0138038761836479
X	250000	C.remanei	200000	6.25771	CR	150001	200001-300000	0.0214028207296575	0.0154438981603294	1.52610777713487	0.000156107867728092	-0.35801799257036	-0.728747349213194	13	0.0816326530612245	0.102040816326531	0.75	0.2561869	1.71200135086891	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.0116268794850688
X	2550000	C.elegans	2500000	0.330285	CE	2450001	2500001-2600000	0.000381308971094803	0.000585298126049811	-1.24176249277089	8.22434896554919e-07	2.1013202256251	2.42173783651308	4	0.436224489795918	0.864795918367347	0.426900584795322	0.5140744	1.00707961698337	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.140799537073208
X	2550000	C.remanei	2500000	4.14032	CR	2450001	2500001-2600000	0.018513562371933	0.0151002479144554	0.894193203616674	2.88397668487795e-05	-0.456339470113758	0.498578846710301	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.04617506	1.90488400857891	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.118594170747701
X	2650000	C.elegans	2600000	0.269127	CE	2550001	2600001-2700000	0.000435432286444761	0.000647063126366402	-1.16583777162309	9.71656033575963e-07	2.09635520580399	2.41048176836997	5	0.334183673469388	0.548469387755102	0.251908396946565	0.32464933	1.42587711966346	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.146321087546667
X	2750000	C.elegans	2700000	0.468545	CE	2650001	2700001-2800000	0.000464407635101383	0.000733291375419872	-1.30973278906846	1.32601852515154e-06	2.10387844489131	2.42743699506524	5	0.403061224489796	0.801020408163265	0.465189873417721	0.23287867	1.03759211578379	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.151842638020127
X	2750000	C.remanei	2700000	4.23315	CR	2650001	2700001-2800000	0.00810561010811076	0.00929303251248261	-0.505282129353389	3.55142865750757e-05	0.0622422977453664	-1.03193251429043	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.092838146	1.79119415163764	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.127895674335756
X	2850000	C.elegans	2800000	0.250728	CE	2750001	2800001-2900000	0.000400142024462966	0.000607868215438568	-1.2161372934206	8.55095726917981e-07	2.1003012273424	2.42121938057105	7	0.283163265306122	0.448979591836735	0.238738738738739	0.35642698	1.08839625009537	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.157364188493586
X	2950000	C.elegans	2900000	0.250454	CE	2850001	2900001-3000000	0.000357062342224383	0.000547788112646488	-1.23632274664399	6.94519098067291e-07	2.10095976615764	2.42129933785254	7	0.283163265306122	0.497448979591837	0.351351351351351	0.6403241	1.05679249956237	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.162885738967045
X	3050000	C.elegans	3000000	0.768806	CE	2950001	3000001-3100000	0.000694311306005814	0.000793793136668198	-0.448572182627282	1.11070481119518e-06	1.83441007032376	1.83052305547264	11	0.285714285714286	0.428571428571428	0.125	0.5268605	1.84762375281072	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.168407289440504
X	3050000	C.remanei	3000000	3.05505	CR	2950001	3000001-3100000	0.0254118462261215	0.0200887017666561	1.04826801985959	7.06819951720433e-05	-0.78571939198902	0.384134252610727	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.061035164	2.26206909829719	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.141847929717839
X	3150000	C.elegans	3100000	0.266673	CE	3050001	3100001-3200000	0.000780987068876488	0.000641533215561503	0.776851835302649	6.41505247204146e-07	0.703880015395346	-0.394258130607122	6	0.301020408163265	0.5	0.283898305084746	0.32797438	1.31136872379608	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.173928839913963
X	3250000	C.elegans	3200000	0.720165	CE	3150001	3200001-3300000	0.00075903462896895	0.000774171491943258	-0.0700617313176647	9.93361163197851e-07	1.55796680310669	1.23955131036903	8	0.313775510204082	0.528061224489796	0.203252032520325	0.5506036	1.3293035934434	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.179450390387422
X	3250000	C.remanei	3200000	2.2002	CR	3150001	3200001-3300000	0.0126586933828734	0.0127696492497345	-0.0343300989496945	3.11621744172641e-05	0.140061096910951	-0.711966459538448	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.065813616	2.17476573941237	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.151149433305894
X	3350000	C.elegans	3300000	0.648541	CE	3250001	3300001-3400000	0.000920789293252214	0.000832983554884893	0.377591658869912	1.06255063546213e-06	1.29786610575274	0.709239395714407	8	0.204081632653061	0.318877551020408	0.49375	0.45718494	1.23225389819923	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.184971940860882
X	3450000	C.elegans	3400000	0.483693	CE	3350001	3400001-3500000	0.000694525926732989	0.000822848509606527	-0.559005439696115	1.25078707389287e-06	1.86115952232361	1.89563425077001	10	0.229591836734694	0.433673469387755	0.444444444444444	0.66232723	1.44788002364812	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.190493491334341
X	350000	C.elegans	300000	0.946234	CE	250001	300001-400000	0.000502271727115748	0.000636560867505752	-0.750556177408233	7.55325930643748e-07	2.09044842648896	2.40237005144364	18	0.0918367346938775	0.155612244897959	0.652777777777778	0.5011705	1.5454035756843	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.019325426657107
X	350000	C.remanei	300000	6.91119	CR	250001	300001-400000	0.0218134074423407	0.0169943131631218	1.12286969074273	9.51484367436832e-05	-1.05383351180887	0.921145810974084	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.17968109	1.75455445815135	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.0162776312790963
X	3550000	C.elegans	3500000	0.196569	CE	3450001	3500001-3600000	0.000645914515472326	0.000616513075538537	0.170312954596034	6.27965408851262e-07	1.39776875951344	0.909132866700833	7	0.25	0.446428571428571	0.38265306122449	0.49280494	1.48950264370915	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.1960150418078
X	3650000	C.elegans	3600000	0.319255	CE	3550001	3600001-3700000	0.00086280779196552	0.000662461882863306	1.08128523226984	7.07038633018568e-07	0.428308160065982	-0.875246050351219	8	0.293367346938775	0.573979591836735	0.473913043478261	0.2924062	1.11840493104168	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.201536592281259
X	3750000	C.elegans	3700000	1.06052	CE	3650001	3700001-3800000	0.000929522104266392	0.000834003420939935	0.410327566960192	1.08546224307988e-06	0.634692071353966	-0.430987725862071	16	0.23469387755102	0.267857142857143	0.0815217391304348	0.4703148	1.12552146634271	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.207058142754718
X	3850000	C.elegans	3800000	0.188485	CE	3750001	3800001-3900000	0.00057317141799654	0.000647389394083388	-0.40974588774515	7.82151319267669e-07	1.84485953555083	1.85170508624854	5	0.408163265306122	0.801020408163265	0.3875	0.65449554	1.07869093027484	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.212579693228177
X	3950000	C.elegans	3900000	0.21339	CE	3850001	3900001-4000000	0.000593054193986706	0.000689686235726489	-0.501039852836861	8.63168439428192e-07	1.86977694300473	1.90702516209252	7	0.35969387755102	0.681122448979592	0.304964539007092	0.65671885	2.09582199349679	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.218101243701636
X	3950000	C.remanei	3900000	2.6464	CR	3850001	3900001-4000000	0.0139149698292419	0.0143374655713627	-0.116533265178107	4.04762929546535e-05	-0.357309771754133	-0.908556757587449	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.121713206	2.14266218821261	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.183704695864086
X	4050000	C.elegans	4000000	0.148526	CE	3950001	4000001-4100000	0.000526130265697172	0.000621190537762042	-0.543261676332349	7.39016784187152e-07	1.91981097862135	2.02778845282369	5	0.334183673469388	0.64030612244898	0.450381679389313	0.05702687	1.21680709061172	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.223622794175096
X	4150000	C.elegans	4100000	0.192044	CE	4050001	4100001-4200000	0.000708836257588258	0.00058757747163635	0.736565256856907	5.35507734020703e-07	0.768938082243473	-0.279019410932702	6	0.244897959183673	0.423469387755102	0.479166666666667	0.034948	1.18782262815345	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.229144344648555
X	4150000	C.remanei	4100000	3.30545	CR	4050001	4100001-4200000	0.0235818946798479	0.0209800505372769	0.491063937594414	5.20388450072161e-05	-0.217177969265629	-0.672359572321913	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.046953067	1.87176050824779	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.193006199452141
X	4250000	C.elegans	4200000	0.25335	CE	4150001	4200001-4300000	0.000796998140310355	0.000675879378829946	0.640224118427596	7.17857776384431e-07	0.809565016932265	-0.22263962417753	8	0.206632653061224	0.344387755102041	0.5	0.09033492	1.75036588154445	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.234665895122014
X	4250000	C.remanei	4200000	2.98904	CR	4150001	4200001-4300000	0.0216468618206295	0.0186816829925332	0.628589174480506	3.99604333567526e-05	-1.0385765872111	1.9499888848103	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09366385	1.53766980527633	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.197656951246169
X	4350000	C.elegans	4300000	2.34515	CE	4250001	4300001-4400000	0.00150576989867624	0.00110151897066544	1.31629546801238	1.96941259968031e-06	0.149498009967069	-1.30658305831135	10	0.219387755102041	0.35969387755102	0.296511627906977	0.2383605	1.29765500689865	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.240187445595473
X	4350000	C.remanei	4300000	4.56821	CR	4250001	4300001-4400000	0.0299151195591348	0.0231738961453686	1.15203435513027	9.39460978508015e-05	-0.887161629032911	0.821690542829348	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.11873609	1.70822610132064	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.202307703040196
X	4450000	C.elegans	4400000	0.307479	CE	4350001	4400001-4500000	0.00088648913982539	0.000589816574749952	1.79535519438947	6.09618096131209e-07	-0.149915099834304	-1.70166018476886	10	0.255102040816327	0.354591836734694	0.155	0.054849517	1.177859151961	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.245708996068932
X	4450000	C.remanei	4400000	4.6858	CR	4350001	4400001-4500000	0.0238554009156605	0.0195685315779994	0.867308035829781	4.93129136296181e-05	-0.925166663161803	1.44707711607071	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.15274367	1.40254814406178	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.206958454834224
X	450000	C.elegans	400000	0.243287	CE	350001	400001-500000	0.000273516960800484	0.000418894725208575	-1.22763766302748	4.0854002862285e-07	2.10355379389633	2.42699790150995	5	0.683673469387755	0.801020408163265	0.0130597014925373	0.31832078	1.00672460713653	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.0248469771305662
X	450000	C.remanei	400000	6.70676	CR	350001	400001-500000	0.0157888060755682	0.012499919243956	1.04180706947095	5.4071068522906e-05	-1.43543607566244	1.64263616410163	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.19843252	1.43673754883398	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.0209283830731238
X	4550000	C.elegans	4500000	0.537782	CE	4450001	4500001-4600000	0.000934885898005942	0.000700117594811432	1.19978399308082	7.81363197788074e-07	0.282432664007861	-1.10598473414705	6	0.301020408163265	0.5	0.283898305084746	0.30156413	1.35781408340701	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.251230546542391
X	4550000	C.remanei	4500000	4.16243	CR	4450001	4500001-4600000	0.0198796626871408	0.0170175359391982	0.665567496769745	7.25981041895184e-05	-0.549828793807775	0.162407371374985	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.06366358	1.71863016257774	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.211609206628251
X	4650000	C.elegans	4600000	0.241484	CE	4550001	4600001-4700000	0.000884641050591318	0.000660811055983301	1.21127752133268	7.05587580639641e-07	0.289481336872916	-1.09578173096998	7	0.316326530612245	0.530612244897959	0.209677419354839	0.40191707	1.13700952601867	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.25675209701585
X	4650000	C.remanei	4600000	4.79911	CR	4550001	4600001-4700000	0.0198168936547819	0.0158510731583223	0.990293340976831	5.99088787360339e-05	-0.618225767958722	1.05419360048958	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.14388165	1.89118449509555	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.216259958422279
X	4750000	C.elegans	4700000	0.552948	CE	4650001	4700001-4800000	0.000994492798058597	0.00065577253092319	1.84648384495631	7.79837591936604e-07	-0.119626446677577	-1.61568438968614	6	0.321428571428571	0.5	0.222222222222222	0.17452152	1.33609821153332	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.26227364748931
X	4850000	C.elegans	4800000	6.92487	CE	4750001	4800001-4900000	0.00191967087923584	0.00101925680151883	3.17324761852347	2.77517130780064e-06	-0.295821417410894	-1.87018695110929	7	0.311224489795918	0.489795918367347	0.19672131147541	0.16385406	2.61568905870472	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.267795197962769
X	4950000	C.elegans	4900000	2.7491	CE	4850001	4900001-5000000	0.000214443922758729	0.000461641190197122	-1.90493873576708	2.03628732226568e-07	1.65456691987529	1.27098090765434	8	0.25	0.403061224489796	0.26530612244898	0.17350627	47.30019765257	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.273316748436228
X	4950000	C.remanei	4900000	2.02294	CR	4850001	4900001-5000000	0.0192487025985032	0.0173992734114428	0.420596168029628	0.00012089256601833	-0.643781555518987	-0.935664419873024	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.13553342	1.99770775496672	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.230212213804361
X	50000	C.elegans	0	0.410421	CE	-49999	1-100000	0.000676946592958272	0.000800172528491573	-0.54268795630145	7.20098662667351e-07	1.77736889612905	1.86332582157727	28	0.0357142857142857	0.038265306122449	0.964285714285714	0.06753558	1.76932689897665	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.00276077523672957
X	5050000	C.elegans	5000000	-0.115244	CE	4950001	5000001-5100000	2.62419556524725e-05	1.44317045742977e-05	1.9375451574992	2.66953761548305e-10	-0.0577760673020305	-1.59507608801808	4	0.35969387755102	0.60969387755102	0.304964539007092	-0.10845197	0	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.278838298909687
X	5050000	C.remanei	5000000	6.78282	CR	4950001	5000001-5100000	0.0329176831127191	0.0240212518156966	1.4662419811212	9.96860992949077e-05	-0.211998399343851	-0.529593671509936	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.11586486	1.60414900964186	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.234862965598389
X	5150000	C.elegans	5100000	-0.217694	CE	5050001	5100001-5200000	1.1386001724166e-05	4.8687959491979e-06	NA	3.13030117871727e-11	-0.07412493166611	-1.99450549450549	2	0.5	1	0.5	NA	0	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.284359849383146
X	5150000	C.remanei	5100000	6.87512	CR	5050001	5100001-5200000	0.023133706130668	0.0174887207755997	1.27778307249825	0.000106817236211572	0.0828782849733375	-0.906527477333836	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.15965647	1.8489825855679	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.239513717392416
X	5250000	C.elegans	5200000	-0.122445	CE	5150001	5200001-5300000	2.36056956339811e-05	1.35509688561661e-05	1.7567512018736	4.15317626340203e-10	-0.0529347948346378	-1.69795840837268	4	0.364795918367347	0.650510204081633	0.314685314685315	-0.17484328	0	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.289881399856605
X	5350000	C.elegans	5300000	0.0679752	CE	5250001	5300001-5400000	5.18175441094249e-05	3.48031342095182e-05	1.45597212993426	1.2728210736287e-09	-0.062933435221146	-1.20851735883631	12	0.127551020408163	0.198979591836735	0.51	-9.088988e-05	2.47071010819005	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.295402950330064
X	5350000	C.remanei	5300000	3.93912	CR	5250001	5300001-5400000	0.0260798745962896	0.0212078612317774	0.909711878288681	0.000117143469477075	-1.05264223745801	1.05443919957652	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.24151596	1.59854586335827	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.248815220980471
X	5450000	C.elegans	5400000	0.153364	CE	5350001	5400001-5500000	4.74950076556966e-05	3.62371722657143e-05	0.935383031642355	1.64047682915367e-09	0.0540836547746961	-1.18212767050783	12	0.206632653061224	0.346938775510204	0.253086419753086	0.0692075	1.71951206141981	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.300924500803524
X	5450000	C.remanei	5400000	5.11145	CR	5350001	5400001-5500000	0.0214983763415047	0.0163247503512207	1.25424352458031	8.92959000563426e-05	-0.45210867901525	-0.316722659271704	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.15565294	1.94736701218266	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.253465972774499
X	550000	C.elegans	500000	0.360973	CE	450001	500001-600000	0.000366883612137457	0.00059334158518688	-1.36026695852795	8.56731161033151e-07	2.10424245242956	2.42833346473049	5	0.533163265306122	0.686224489795918	0.0430622009569378	0.65801865	1.04022366397513	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.0303685276040253
X	550000	C.remanei	500000	4.12086	CR	450001	500001-600000	0.011819690670137	0.0113295754132832	0.171284632149083	2.94835454111711e-05	-1.09346874572177	1.71476781927031	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.1655513	1.85568589564527	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.0255791348671513
X	5550000	C.elegans	5500000	-0.271885	CE	5450001	5500001-5600000	2.92739141366272e-05	1.48136235228836e-05	2.42996507807533	8.13493155535753e-10	-0.0693702379351298	-1.95177764271119	3	0.466836734693878	0.931122448979592	0.46448087431694	-0.1205033	1	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.306446051276983
X	5550000	C.remanei	5500000	4.42366	CR	5450001	5500001-5600000	0.0135042704660733	0.0130408059256769	0.140660413798296	6.74828200143909e-05	-0.72691190991341	-0.357996750463749	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.19972533	2.19770002620277	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.258116724568527
