CHR	POS	CM	Type	MB	chr
V	19619728	34.427	Maternal	19.619728	V
V	19619735	34.427	Maternal	19.619735	V
V	19619747	34.427	Maternal	19.619747	V
V	19619756	34.721	Maternal	19.619756	V
V	19619765	34.721	Maternal	19.619765	V
V	19619803	34.721	Maternal	19.619803	V
V	19748814	34.868	Maternal	19.748814	V
V	19748868	34.868	Maternal	19.748868	V
V	19748880	34.868	Maternal	19.74888	V
V	19764058	34.868	Maternal	19.764058	V
V	19830317	35.015	Maternal	19.830317	V
V	20036865	35.309	Maternal	20.036865	V
V	20040774	35.751	Maternal	20.040774	V
V	20040783	35.751	Maternal	20.040783	V
V	20040788	35.751	Maternal	20.040788	V
V	20040792	35.751	Maternal	20.040792	V
V	20040810	35.751	Maternal	20.04081	V
V	20096965	36.638	Maternal	20.096965	V
V	20096971	36.638	Maternal	20.096971	V
V	20096975	36.638	Maternal	20.096975	V
V	20096991	36.638	Maternal	20.096991	V
V	20096993	36.638	Maternal	20.096993	V
V	20096997	36.638	Maternal	20.096997	V
V	20096998	36.638	Maternal	20.096998	V
V	20097000	36.638	Maternal	20.097	V
V	20097007	36.638	Maternal	20.097007	V
V	20097014	36.638	Maternal	20.097014	V
V	20097017	36.638	Maternal	20.097017	V
V	20097027	36.638	Maternal	20.097027	V
V	20097028	36.638	Maternal	20.097028	V
V	20097080	37.825	Maternal	20.09708	V
V	20122762	37.972	Maternal	20.122762	V
V	20261357	38.119	Maternal	20.261357	V
V	20261360	38.119	Maternal	20.26136	V
V	20276733	38.266	Maternal	20.276733	V
V	20276803	38.266	Maternal	20.276803	V
V	20276804	38.266	Maternal	20.276804	V
V	20276805	38.266	Maternal	20.276805	V
V	20276808	38.266	Maternal	20.276808	V
V	20276826	38.413	Maternal	20.276826	V
V	20276838	38.413	Maternal	20.276838	V
V	20276855	38.413	Maternal	20.276855	V
V	20276883	38.413	Maternal	20.276883	V
V	20276898	38.413	Maternal	20.276898	V
V	20276906	38.413	Maternal	20.276906	V
V	20276907	38.413	Maternal	20.276907	V
V	20431343	38.413	Maternal	20.431343	V
V	20431356	38.413	Maternal	20.431356	V
V	20431395	38.559	Maternal	20.431395	V
V	20563349	38.559	Maternal	20.563349	V
V	20563363	38.559	Maternal	20.563363	V
V	20563378	38.559	Maternal	20.563378	V
V	20727248	38.559	Maternal	20.727248	V
V	20727251	38.559	Maternal	20.727251	V
V	20727282	38.559	Maternal	20.727282	V
V	20920372	38.559	Maternal	20.920372	V
V	20920373	38.559	Maternal	20.920373	V
V	20920374	38.559	Maternal	20.920374	V
V	20965377	38.853	Maternal	20.965377	V
V	20965412	38.853	Maternal	20.965412	V
V	20979859	38.853	Maternal	20.979859	V
V	20981843	38.853	Maternal	20.981843	V
V	20981844	38.853	Maternal	20.981844	V
V	20981851	38.853	Maternal	20.981851	V
V	21032662	38.853	Maternal	21.032662	V
V	21075905	38.853	Maternal	21.075905	V
V	21075957	38.853	Maternal	21.075957	V
V	21075971	38.853	Maternal	21.075971	V
V	21087296	39	Maternal	21.087296	V
V	21094083	39	Maternal	21.094083	V
V	21094086	39	Maternal	21.094086	V
V	21094101	39	Maternal	21.094101	V
V	21094131	39	Maternal	21.094131	V
V	21127556	39.294	Maternal	21.127556	V
V	21127571	39.294	Maternal	21.127571	V
V	21127601	39.294	Maternal	21.127601	V
V	21142095	39.441	Maternal	21.142095	V
V	21142101	39.441	Maternal	21.142101	V
V	21142116	39.441	Maternal	21.142116	V
V	21142143	39.441	Maternal	21.142143	V
V	21147070	39.441	Maternal	21.14707	V
V	21147154	39.588	Maternal	21.147154	V
V	21165306	39.882	Maternal	21.165306	V
V	21190891	39.882	Maternal	21.190891	V
V	21190895	39.882	Maternal	21.190895	V
V	21190897	39.882	Maternal	21.190897	V
V	21191116	39.882	Maternal	21.191116	V
V	21194592	40.029	Maternal	21.194592	V
V	21200129	40.029	Maternal	21.200129	V
V	21206926	40.323	Maternal	21.206926	V
V	21206954	40.323	Maternal	21.206954	V
V	21206960	40.323	Maternal	21.20696	V
V	21231527	40.47	Maternal	21.231527	V
V	21291049	40.617	Maternal	21.291049	V
V	21395665	40.764	Maternal	21.395665	V
V	21404794	40.911	Maternal	21.404794	V
V	21404797	40.911	Maternal	21.404797	V
V	21404845	40.911	Maternal	21.404845	V
V	21404884	40.911	Maternal	21.404884	V
V	21404896	41.057	Maternal	21.404896	V
V	21404914	41.057	Maternal	21.404914	V
V	21440828	41.352	Maternal	21.440828	V
V	21452671	41.352	Maternal	21.452671	V
V	21452676	41.352	Maternal	21.452676	V
V	21452677	41.352	Maternal	21.452677	V
V	21452690	41.352	Maternal	21.45269	V
V	21452702	41.352	Maternal	21.452702	V
V	21452710	41.352	Maternal	21.45271	V
V	21452714	41.352	Maternal	21.452714	V
V	21452716	41.352	Maternal	21.452716	V
V	21452719	41.352	Maternal	21.452719	V
V	21452730	41.352	Maternal	21.45273	V
V	21452910	41.498	Maternal	21.45291	V
V	21659193	41.498	Maternal	21.659193	V
V	21676023	41.498	Maternal	21.676023	V
V	21677874	41.645	Maternal	21.677874	V
V	21677937	41.645	Maternal	21.677937	V
V	21683753	42.384	Maternal	21.683753	V
V	21683755	42.384	Maternal	21.683755	V
V	21683791	42.384	Maternal	21.683791	V
V	21683812	42.384	Maternal	21.683812	V
V	21683923	42.384	Maternal	21.683923	V
V	21683950	42.384	Maternal	21.68395	V
V	21685420	42.384	Maternal	21.68542	V
V	21685426	42.384	Maternal	21.685426	V
V	21685427	42.384	Maternal	21.685427	V
V	21685438	42.384	Maternal	21.685438	V
V	21685480	42.384	Maternal	21.68548	V
V	21685540	42.384	Maternal	21.68554	V
V	21685543	42.384	Maternal	21.685543	V
V	21685546	42.384	Maternal	21.685546	V
V	21717901	42.826	Maternal	21.717901	V
V	21717920	42.826	Maternal	21.71792	V
V	21717979	42.826	Maternal	21.717979	V
V	21729367	42.826	Maternal	21.729367	V
V	21729407	42.826	Maternal	21.729407	V
V	21752723	42.826	Maternal	21.752723	V
V	21752735	42.826	Maternal	21.752735	V
V	21754328	42.972	Maternal	21.754328	V
V	21776362	42.972	Maternal	21.776362	V
V	21776365	42.972	Maternal	21.776365	V
V	21776371	42.972	Maternal	21.776371	V
V	21776377	42.972	Maternal	21.776377	V
V	21776386	42.972	Maternal	21.776386	V
V	21801704	42.972	Maternal	21.801704	V
V	21801824	42.972	Maternal	21.801824	V
V	21801830	42.972	Maternal	21.80183	V
V	21836262	42.972	Maternal	21.836262	V
V	21836271	42.972	Maternal	21.836271	V
V	21836281	42.972	Maternal	21.836281	V
V	21836304	42.972	Maternal	21.836304	V
V	21836319	42.972	Maternal	21.836319	V
V	21856536	42.972	Maternal	21.856536	V
V	21873610	42.972	Maternal	21.87361	V
V	21873622	42.972	Maternal	21.873622	V
V	21873628	42.972	Maternal	21.873628	V
V	21873664	42.972	Maternal	21.873664	V
V	21873670	42.972	Maternal	21.87367	V
V	21918224	43.414	Maternal	21.918224	V
V	21938745	43.561	Maternal	21.938745	V
V	21938834	43.561	Maternal	21.938834	V
V	21938882	43.561	Maternal	21.938882	V
V	21938891	43.561	Maternal	21.938891	V
V	21943710	43.561	Maternal	21.94371	V
V	21943713	43.561	Maternal	21.943713	V
V	21943776	43.561	Maternal	21.943776	V
V	21959136	43.708	Maternal	21.959136	V
V	21959139	43.708	Maternal	21.959139	V
V	21959145	43.708	Maternal	21.959145	V
V	21959160	43.708	Maternal	21.95916	V
V	21959168	43.708	Maternal	21.959168	V
V	21959172	43.708	Maternal	21.959172	V
V	21959177	43.708	Maternal	21.959177	V
V	21959225	43.708	Maternal	21.959225	V
V	21959226	43.708	Maternal	21.959226	V
V	22021339	43.708	Maternal	22.021339	V
V	22021345	43.708	Maternal	22.021345	V
V	22021354	43.708	Maternal	22.021354	V
V	22021429	43.708	Maternal	22.021429	V
V	22021441	43.708	Maternal	22.021441	V
V	22021450	43.708	Maternal	22.02145	V
V	22021455	43.708	Maternal	22.021455	V
V	22021462	43.708	Maternal	22.021462	V
V	22021512	43.708	Maternal	22.021512	V
V	22023859	43.708	Maternal	22.023859	V
V	22023868	43.708	Maternal	22.023868	V
V	22023871	43.708	Maternal	22.023871	V
V	22023912	43.708	Maternal	22.023912	V
V	22023916	43.708	Maternal	22.023916	V
V	22023953	43.708	Maternal	22.023953	V
V	22023969	43.708	Maternal	22.023969	V
V	22026321	43.708	Maternal	22.026321	V
V	22047663	43.708	Maternal	22.047663	V
V	22068706	43.708	Maternal	22.068706	V
V	22068710	43.708	Maternal	22.06871	V
V	22068711	43.708	Maternal	22.068711	V
V	22095484	43.708	Maternal	22.095484	V
V	22100658	43.708	Maternal	22.100658	V
V	22169295	43.708	Maternal	22.169295	V
V	22180780	43.708	Maternal	22.18078	V
V	22180795	43.708	Maternal	22.180795	V
V	22200161	44.895	Maternal	22.200161	V
V	22200167	45.189	Maternal	22.200167	V
V	22249850	45.189	Maternal	22.24985	V
V	22249880	45.189	Maternal	22.24988	V
V	22249898	45.189	Maternal	22.249898	V
V	22251248	45.189	Maternal	22.251248	V
V	22251290	45.189	Maternal	22.25129	V
V	22251308	45.189	Maternal	22.251308	V
V	22252267	45.189	Maternal	22.252267	V
V	22262969	45.189	Maternal	22.262969	V
V	22263086	45.336	Maternal	22.263086	V
V	22263162	45.336	Maternal	22.263162	V
V	22289449	45.336	Maternal	22.289449	V
V	22322897	45.483	Maternal	22.322897	V
V	22375641	45.483	Maternal	22.375641	V
V	22375652	45.483	Maternal	22.375652	V
V	22433715	48.817	Maternal	22.433715	V
V	22433720	48.817	Maternal	22.43372	V
V	22433724	48.817	Maternal	22.433724	V
V	22433749	48.817	Maternal	22.433749	V
X	1032722	0	Maternal	1.032722	X
X	1095595	2.117	Maternal	1.095595	X
X	1095638	2.707	Maternal	1.095638	X
X	1095640	2.707	Maternal	1.09564	X
X	1095646	2.707	Maternal	1.095646	X
X	1137151	3.001	Maternal	1.137151	X
X	1137154	3.001	Maternal	1.137154	X
X	1137205	3.001	Maternal	1.137205	X
X	1137214	3.001	Maternal	1.137214	X
X	1717070	3.591	Maternal	1.71707	X
X	1717071	3.591	Maternal	1.717071	X
X	1717075	3.591	Maternal	1.717075	X
X	1717080	3.591	Maternal	1.71708	X
X	1717088	3.591	Maternal	1.717088	X
X	1717103	3.591	Maternal	1.717103	X
X	1717110	3.591	Maternal	1.71711	X
X	1717112	3.591	Maternal	1.717112	X
X	1762743	3.885	Maternal	1.762743	X
X	1762748	3.885	Maternal	1.762748	X
X	1762749	3.885	Maternal	1.762749	X
X	1762765	3.885	Maternal	1.762765	X
X	1762797	3.885	Maternal	1.762797	X
X	1944800	3.885	Maternal	1.9448	X
X	1944848	3.885	Maternal	1.944848	X
X	2044840	4.473	Maternal	2.04484	X
X	2416781	5.955	Maternal	2.416781	X
X	2526853	6.249	Maternal	2.526853	X
X	3072086	7.131	Maternal	3.072086	X
X	3072097	7.131	Maternal	3.072097	X
X	3072100	7.131	Maternal	3.0721	X
X	3072111	7.131	Maternal	3.072111	X
X	3072112	7.131	Maternal	3.072112	X
X	3453276	10.402	Maternal	3.453276	X
X	4085687	10.402	Maternal	4.085687	X
X	4411734	10.99	Maternal	4.411734	X
X	4411736	10.99	Maternal	4.411736	X
X	4411748	10.99	Maternal	4.411748	X
X	4424483	10.99	Maternal	4.424483	X
X	4477458	11.284	Maternal	4.477458	X
X	4477464	11.284	Maternal	4.477464	X
X	4477472	11.284	Maternal	4.477472	X
X	4477502	11.578	Maternal	4.477502	X
X	4503342	12.168	Maternal	4.503342	X
X	4503346	12.168	Maternal	4.503346	X
X	4503373	12.168	Maternal	4.503373	X
X	4503384	12.462	Maternal	4.503384	X
X	4503389	12.462	Maternal	4.503389	X
X	4721126	13.05	Maternal	4.721126	X
X	4727412	13.05	Maternal	4.727412	X
X	4989143	13.05	Maternal	4.989143	X
X	4989206	13.05	Maternal	4.989206	X
X	5254602	13.344	Maternal	5.254602	X
X	5254631	13.344	Maternal	5.254631	X
X	5606436	15.747	Maternal	5.606436	X
X	5606448	15.747	Maternal	5.606448	X
X	5606452	15.747	Maternal	5.606452	X
X	5606489	15.747	Maternal	5.606489	X
X	5606497	15.747	Maternal	5.606497	X
X	5661707	15.747	Maternal	5.661707	X
X	5827305	16.041	Maternal	5.827305	X
X	5827314	16.041	Maternal	5.827314	X
X	5827319	16.041	Maternal	5.827319	X
X	5827320	16.041	Maternal	5.82732	X
X	5827335	16.041	Maternal	5.827335	X
X	5827337	16.041	Maternal	5.827337	X
X	5827338	16.041	Maternal	5.827338	X
X	5827342	16.041	Maternal	5.827342	X
X	5827351	16.041	Maternal	5.827351	X
X	5827386	16.041	Maternal	5.827386	X
X	5977170	16.924	Maternal	5.97717	X
X	5977234	16.924	Maternal	5.977234	X
X	6002593	17.218	Maternal	6.002593	X
X	6019008	17.218	Maternal	6.019008	X
X	6019046	17.218	Maternal	6.019046	X
X	6082145	17.808	Maternal	6.082145	X
X	6091030	18.695	Maternal	6.09103	X
X	6091050	18.695	Maternal	6.09105	X
X	6180171	18.695	Maternal	6.180171	X
X	6180186	18.695	Maternal	6.180186	X
X	6221418	18.695	Maternal	6.221418	X
X	6237441	19.285	Maternal	6.237441	X
X	6259602	19.285	Maternal	6.259602	X
X	6439607	19.285	Maternal	6.439607	X
X	6439730	19.285	Maternal	6.43973	X
X	6515641	19.285	Maternal	6.515641	X
X	6515644	19.285	Maternal	6.515644	X
X	6568564	19.58	Maternal	6.568564	X
X	6568605	19.58	Maternal	6.568605	X
X	6568810	19.58	Maternal	6.56881	X
X	6568813	19.58	Maternal	6.568813	X
X	6568816	19.58	Maternal	6.568816	X
X	6600722	20.464	Maternal	6.600722	X
X	6600725	20.464	Maternal	6.600725	X
X	7102753	21.945	Maternal	7.102753	X
X	7305719	22.239	Maternal	7.305719	X
X	7354201	22.829	Maternal	7.354201	X
X	7530676	22.829	Maternal	7.530676	X
X	7530683	22.829	Maternal	7.530683	X
X	7618634	22.829	Maternal	7.618634	X
X	7618671	22.829	Maternal	7.618671	X
X	7618698	22.829	Maternal	7.618698	X
X	7628346	23.417	Maternal	7.628346	X
X	7628366	23.417	Maternal	7.628366	X
X	7628370	23.417	Maternal	7.62837	X
X	7648985	23.417	Maternal	7.648985	X
X	7655373	23.417	Maternal	7.655373	X
X	7667803	23.417	Maternal	7.667803	X
X	7701469	23.417	Maternal	7.701469	X
X	7701481	23.417	Maternal	7.701481	X
X	7701526	23.417	Maternal	7.701526	X
X	7701568	23.711	Maternal	7.701568	X
X	7736526	24.301	Maternal	7.736526	X
X	7736530	24.301	Maternal	7.73653	X
X	8187416	25.185	Maternal	8.187416	X
X	8198783	25.185	Maternal	8.198783	X
X	8252408	25.479	Maternal	8.252408	X
X	8273827	25.479	Maternal	8.273827	X
X	8295632	26.069	Maternal	8.295632	X
X	8353534	26.364	Maternal	8.353534	X
X	8353568	26.364	Maternal	8.353568	X
X	8353583	26.364	Maternal	8.353583	X
X	8514678	26.364	Maternal	8.514678	X
X	8514681	26.364	Maternal	8.514681	X
X	8514712	26.364	Maternal	8.514712	X
X	8514729	26.364	Maternal	8.514729	X
X	8514744	26.364	Maternal	8.514744	X
X	8553974	26.364	Maternal	8.553974	X
X	8554031	26.364	Maternal	8.554031	X
X	8554054	26.364	Maternal	8.554054	X
X	8581872	26.364	Maternal	8.581872	X
X	8633279	26.364	Maternal	8.633279	X
X	8633281	26.364	Maternal	8.633281	X
X	8633282	26.364	Maternal	8.633282	X
X	8633318	26.364	Maternal	8.633318	X
X	8633342	26.364	Maternal	8.633342	X
X	8771653	26.364	Maternal	8.771653	X
X	8773803	26.364	Maternal	8.773803	X
X	8773823	26.364	Maternal	8.773823	X
X	8773837	26.364	Maternal	8.773837	X
X	8773853	26.658	Maternal	8.773853	X
X	8939842	27.545	Maternal	8.939842	X
X	9116348	27.545	Maternal	9.116348	X
X	9116358	27.545	Maternal	9.116358	X
X	9135308	27.545	Maternal	9.135308	X
X	9135365	27.545	Maternal	9.135365	X
X	9173867	27.545	Maternal	9.173867	X
X	9458937	27.545	Maternal	9.458937	X
X	9530745	27.545	Maternal	9.530745	X
X	9543951	27.839	Maternal	9.543951	X
X	9543998	27.839	Maternal	9.543998	X
X	9618850	27.839	Maternal	9.61885	X
X	9622653	27.839	Maternal	9.622653	X
X	9622671	27.839	Maternal	9.622671	X
X	9622914	27.839	Maternal	9.622914	X
X	9622920	27.839	Maternal	9.62292	X
X	9626814	27.839	Maternal	9.626814	X
X	9626826	27.839	Maternal	9.626826	X
X	9626841	27.839	Maternal	9.626841	X
X	9626898	27.839	Maternal	9.626898	X
X	9626907	27.839	Maternal	9.626907	X
X	10114664	27.839	Maternal	10.114664	X
X	10114700	27.839	Maternal	10.1147	X
X	10114742	27.839	Maternal	10.114742	X
X	10121752	28.133	Maternal	10.121752	X
X	10140873	28.133	Maternal	10.140873	X
X	10140903	28.133	Maternal	10.140903	X
X	10439223	28.428	Maternal	10.439223	X
X	10452030	28.428	Maternal	10.45203	X
X	10452083	28.428	Maternal	10.452083	X
X	10452100	28.428	Maternal	10.4521	X
X	10452101	28.428	Maternal	10.452101	X
X	10452103	28.428	Maternal	10.452103	X
X	10468903	28.428	Maternal	10.468903	X
X	10517245	28.428	Maternal	10.517245	X
X	10517272	28.428	Maternal	10.517272	X
X	10517293	28.428	Maternal	10.517293	X
X	10589184	28.428	Maternal	10.589184	X
X	10589198	28.428	Maternal	10.589198	X
X	10589201	28.428	Maternal	10.589201	X
X	10589214	28.428	Maternal	10.589214	X
X	10589231	28.428	Maternal	10.589231	X
X	10589234	28.428	Maternal	10.589234	X
X	10589270	28.722	Maternal	10.58927	X
X	10589271	28.722	Maternal	10.589271	X
X	10589322	28.722	Maternal	10.589322	X
X	10589323	28.722	Maternal	10.589323	X
X	10621076	28.722	Maternal	10.621076	X
X	10627756	28.722	Maternal	10.627756	X
X	10627795	28.722	Maternal	10.627795	X
X	10627804	28.722	Maternal	10.627804	X
X	10669542	28.722	Maternal	10.669542	X
X	10669577	28.722	Maternal	10.669577	X
X	10763760	29.016	Maternal	10.76376	X
X	10765795	29.016	Maternal	10.765795	X
X	10765841	29.016	Maternal	10.765841	X
X	10765859	29.016	Maternal	10.765859	X
X	10765874	29.016	Maternal	10.765874	X
X	10780985	29.016	Maternal	10.780985	X
X	10780988	29.016	Maternal	10.780988	X
X	10780994	29.31	Maternal	10.780994	X
X	10815229	29.604	Maternal	10.815229	X
X	10852530	29.898	Maternal	10.85253	X
X	10968389	29.898	Maternal	10.968389	X
X	10992885	30.192	Maternal	10.992885	X
X	11083274	30.192	Maternal	11.083274	X
X	11083277	30.192	Maternal	11.083277	X
X	11187064	30.192	Maternal	11.187064	X
X	11194036	30.486	Maternal	11.194036	X
X	11194069	30.486	Maternal	11.194069	X
X	11194144	30.781	Maternal	11.194144	X
X	11296030	30.781	Maternal	11.29603	X
X	11321905	30.781	Maternal	11.321905	X
X	11321920	30.781	Maternal	11.32192	X
X	11321932	30.781	Maternal	11.321932	X
X	11331122	30.781	Maternal	11.331122	X
X	11349646	30.781	Maternal	11.349646	X
X	11349780	30.781	Maternal	11.34978	X
X	11387951	30.781	Maternal	11.387951	X
X	11387975	30.781	Maternal	11.387975	X
X	11387996	30.781	Maternal	11.387996	X
X	11448772	30.781	Maternal	11.448772	X
X	11448782	30.781	Maternal	11.448782	X
X	11448791	30.781	Maternal	11.448791	X
X	11448797	30.781	Maternal	11.448797	X
X	11448809	30.781	Maternal	11.448809	X
X	11448828	30.781	Maternal	11.448828	X
X	11448829	30.781	Maternal	11.448829	X
X	11449350	30.781	Maternal	11.44935	X
X	11449375	30.781	Maternal	11.449375	X
X	11449387	30.781	Maternal	11.449387	X
X	11555814	30.781	Maternal	11.555814	X
X	11569744	30.781	Maternal	11.569744	X
X	11577052	30.781	Maternal	11.577052	X
X	11577094	30.781	Maternal	11.577094	X
X	11577644	30.781	Maternal	11.577644	X
X	11600236	30.781	Maternal	11.600236	X
X	11600340	30.781	Maternal	11.60034	X
X	11600429	30.781	Maternal	11.600429	X
X	11603871	30.781	Maternal	11.603871	X
X	11603872	30.781	Maternal	11.603872	X
X	11603913	30.781	Maternal	11.603913	X
X	11603915	30.781	Maternal	11.603915	X
X	11605211	31.075	Maternal	11.605211	X
X	11605212	31.075	Maternal	11.605212	X
X	11605247	31.075	Maternal	11.605247	X
X	11616189	31.075	Maternal	11.616189	X
X	11616193	31.075	Maternal	11.616193	X
X	11616194	31.075	Maternal	11.616194	X
X	11616216	31.075	Maternal	11.616216	X
X	11617999	31.075	Maternal	11.617999	X
X	11618033	31.075	Maternal	11.618033	X
X	11628836	31.075	Maternal	11.628836	X
X	11628848	31.075	Maternal	11.628848	X
X	11628851	31.075	Maternal	11.628851	X
X	11714682	31.369	Maternal	11.714682	X
X	11724381	31.369	Maternal	11.724381	X
X	11724472	31.369	Maternal	11.724472	X
X	11775498	31.369	Maternal	11.775498	X
X	11775574	31.369	Maternal	11.775574	X
X	11775583	31.369	Maternal	11.775583	X
X	11795050	31.369	Maternal	11.79505	X
X	11796450	31.369	Maternal	11.79645	X
X	11843952	31.369	Maternal	11.843952	X
X	11843978	31.369	Maternal	11.843978	X
X	11844003	31.369	Maternal	11.844003	X
X	11844005	31.369	Maternal	11.844005	X
X	11844017	31.369	Maternal	11.844017	X
X	11891274	31.369	Maternal	11.891274	X
X	11891295	31.369	Maternal	11.891295	X
X	11896969	31.369	Maternal	11.896969	X
X	11897000	31.369	Maternal	11.897	X
X	11897001	31.369	Maternal	11.897001	X
X	11912629	31.369	Maternal	11.912629	X
X	11912762	31.369	Maternal	11.912762	X
X	11913710	31.369	Maternal	11.91371	X
X	11913716	31.369	Maternal	11.913716	X
X	11914040	31.369	Maternal	11.91404	X
X	11997067	31.369	Maternal	11.997067	X
X	11997091	31.369	Maternal	11.997091	X
X	12006895	31.369	Maternal	12.006895	X
X	12051917	31.663	Maternal	12.051917	X
X	12051960	31.663	Maternal	12.05196	X
X	12051971	31.663	Maternal	12.051971	X
X	12059183	31.663	Maternal	12.059183	X
X	12059207	31.663	Maternal	12.059207	X
X	12101786	31.663	Maternal	12.101786	X
X	12127146	31.663	Maternal	12.127146	X
X	12172449	31.663	Maternal	12.172449	X
X	12664764	31.663	Maternal	12.664764	X
X	12664767	31.663	Maternal	12.664767	X
X	12664785	31.663	Maternal	12.664785	X
X	12664788	31.663	Maternal	12.664788	X
X	12664998	31.663	Maternal	12.664998	X
X	12690159	31.663	Maternal	12.690159	X
X	12690627	31.663	Maternal	12.690627	X
X	12690696	31.663	Maternal	12.690696	X
X	12699690	31.663	Maternal	12.69969	X
X	12832149	31.663	Maternal	12.832149	X
X	12832189	31.663	Maternal	12.832189	X
X	12850475	31.663	Maternal	12.850475	X
X	12850492	31.663	Maternal	12.850492	X
X	12850502	31.663	Maternal	12.850502	X
X	12850526	31.663	Maternal	12.850526	X
X	12870343	31.663	Maternal	12.870343	X
X	12879540	31.663	Maternal	12.87954	X
X	12894678	31.663	Maternal	12.894678	X
X	12894732	31.663	Maternal	12.894732	X
X	12896628	31.663	Maternal	12.896628	X
X	12896634	31.663	Maternal	12.896634	X
X	12896657	31.663	Maternal	12.896657	X
X	12896658	31.663	Maternal	12.896658	X
X	12896663	31.663	Maternal	12.896663	X
X	12896690	31.663	Maternal	12.89669	X
X	12919762	31.663	Maternal	12.919762	X
X	12977689	31.663	Maternal	12.977689	X
X	13006708	31.663	Maternal	13.006708	X
X	13006731	31.663	Maternal	13.006731	X
X	13007034	31.663	Maternal	13.007034	X
X	13043481	31.663	Maternal	13.043481	X
