Chr	BP	num_rep	species
I	7250001	75	remanei
I	7260001	331	remanei
I	7270001	254	remanei
I	7280001	7671	remanei
I	7290001	1627	remanei
I	7300001	208	remanei
I	7310001	440	remanei
I	7320001	1198	remanei
I	7330001	1740	remanei
I	7340001	605	remanei
I	7350001	338	remanei
I	7360001	760	remanei
I	7370001	796	remanei
I	7380001	168	remanei
I	7390001	156	remanei
I	7400001	1832	remanei
I	7410001	107	remanei
I	7420001	969	remanei
I	7430001	1822	remanei
I	7440001	154	remanei
I	7450001	1105	remanei
I	7460001	2655	remanei
I	7470001	376	remanei
I	7480001	159	remanei
I	7490001	330	remanei
I	7500001	583	remanei
I	7510001	866	remanei
I	7520001	980	remanei
I	7530001	82	remanei
I	7540001	137	remanei
I	7550001	410	remanei
I	7560001	49	remanei
I	7570001	727	remanei
I	7580001	281	remanei
I	7590001	2056	remanei
I	7600001	41	remanei
I	7610001	0	remanei
I	7620001	685	remanei
I	7630001	141	remanei
I	7640001	78	remanei
I	7650001	237	remanei
I	7660001	252	remanei
I	7670001	255	remanei
I	7680001	1116	remanei
I	7690001	1023	remanei
I	7700001	39	remanei
I	7710001	261	remanei
I	7720001	96	remanei
I	7730001	64	remanei
I	7740001	322	remanei
I	7750001	152	remanei
I	7760001	310	remanei
I	7770001	0	remanei
I	7780001	1624	remanei
I	7790001	191	remanei
I	7800001	2223	remanei
I	7810001	63	remanei
I	7820001	634	remanei
I	7830001	414	remanei
I	7840001	150	remanei
I	7850001	1298	remanei
I	7860001	4876	remanei
I	7870001	5301	remanei
I	7880001	164	remanei
I	7890001	506	remanei
I	7900001	500	remanei
I	7910001	1355	remanei
I	7920001	522	remanei
I	7930001	1037	remanei
I	7940001	465	remanei
I	7950001	971	remanei
I	7960001	4282	remanei
I	7970001	4580	remanei
I	7980001	511	remanei
I	7990001	5033	remanei
I	8000001	100	remanei
I	8010001	100	remanei
I	8020001	560	remanei
I	8030001	217	remanei
I	8040001	1217	remanei
I	8050001	134	remanei
I	8060001	2183	remanei
I	8070001	1349	remanei
I	8080001	319	remanei
I	8090001	282	remanei
I	8100001	1033	remanei
I	8110001	149	remanei
I	8120001	469	remanei
I	8130001	643	remanei
I	8140001	549	remanei
I	8150001	649	remanei
I	8160001	1208	remanei
I	8170001	144	remanei
I	8180001	278	remanei
I	8190001	604	remanei
I	8200001	2244	remanei
I	8210001	1192	remanei
I	8220001	477	remanei
I	8230001	4825	remanei
I	8240001	848	remanei
I	8250001	3103	remanei
I	8260001	499	remanei
I	8270001	1448	remanei
I	8280001	1003	remanei
I	8290001	386	remanei
I	8300001	1780	remanei
I	8310001	189	remanei
I	8320001	230	remanei
I	8330001	548	remanei
I	8340001	168	remanei
I	8350001	172	remanei
I	8360001	40	remanei
I	8370001	708	remanei
I	8380001	174	remanei
I	8390001	357	remanei
I	8400001	91	remanei
I	8410001	832	remanei
I	8420001	636	remanei
I	8430001	108	remanei
I	8440001	1686	remanei
I	8450001	1237	remanei
I	8460001	473	remanei
I	8470001	660	remanei
I	8480001	141	remanei
I	8490001	988	remanei
I	8500001	134	remanei
I	8510001	39	remanei
I	8520001	267	remanei
I	8530001	129	remanei
I	8540001	528	remanei
I	8550001	6796	remanei
I	8560001	6734	remanei
I	8570001	3792	remanei
I	8580001	361	remanei
I	8590001	403	remanei
I	8600001	331	remanei
I	8610001	5470	remanei
I	8620001	1924	remanei
I	8630001	295	remanei
I	8640001	171	remanei
I	8650001	179	remanei
I	8660001	2616	remanei
I	8670001	821	remanei
I	8680001	1531	remanei
I	8690001	278	remanei
I	8700001	33	remanei
I	8710001	83	remanei
I	8720001	1347	remanei
I	8730001	406	remanei
I	8740001	1602	remanei
I	8750001	56	remanei
I	8760001	76	remanei
I	8770001	1706	remanei
I	8780001	1516	remanei
I	8790001	734	remanei
I	8800001	110	remanei
I	8810001	1091	remanei
I	8820001	3249	remanei
I	8830001	908	remanei
I	8840001	3342	remanei
I	8850001	992	remanei
I	8860001	4165	remanei
I	8870001	1191	remanei
I	8880001	2092	remanei
I	8890001	1345	remanei
I	8900001	143	remanei
I	8910001	41	remanei
I	8920001	673	remanei
I	8930001	796	remanei
I	8940001	1583	remanei
I	8950001	1196	remanei
I	8960001	1370	remanei
I	8970001	223	remanei
I	8980001	232	remanei
I	8990001	637	remanei
I	9000001	135	remanei
I	9010001	315	remanei
I	9020001	910	remanei
I	9030001	657	remanei
I	9040001	706	remanei
I	9050001	40	remanei
I	9060001	392	remanei
I	9070001	511	remanei
I	9080001	143	remanei
I	9090001	2422	remanei
I	9100001	887	remanei
I	9110001	577	remanei
I	9120001	135	remanei
I	9130001	801	remanei
I	9140001	1357	remanei
I	9150001	97	remanei
I	9160001	636	remanei
I	9170001	2834	remanei
I	9180001	1039	remanei
I	9190001	1762	remanei
I	9200001	1215	remanei
I	9210001	526	remanei
I	9220001	311	remanei
I	9230001	386	remanei
I	9240001	194	remanei
I	9250001	84	remanei
I	9260001	510	remanei
I	9270001	201	remanei
I	9280001	633	remanei
I	9290001	782	remanei
I	9300001	160	remanei
I	9310001	56	remanei
I	9320001	760	remanei
I	9330001	1559	remanei
I	9340001	224	remanei
I	9350001	465	remanei
I	9360001	281	remanei
I	9370001	447	remanei
I	9380001	255	remanei
I	9390001	123	remanei
I	9400001	493	remanei
I	9410001	1107	remanei
I	9420001	56	remanei
I	9430001	2227	remanei
I	9440001	77	remanei
I	9450001	207	remanei
I	9460001	921	remanei
I	9470001	632	remanei
I	9480001	475	remanei
I	9490001	236	remanei
I	9500001	180	remanei
I	9510001	1339	remanei
I	9520001	364	remanei
I	9530001	1253	remanei
I	9540001	124	remanei
I	9550001	191	remanei
I	9560001	4298	remanei
I	9570001	367	remanei
I	9580001	279	remanei
I	9590001	444	remanei
I	9600001	654	remanei
I	9610001	439	remanei
I	9620001	286	remanei
I	9630001	65	remanei
I	9640001	355	remanei
I	9650001	579	remanei
I	9660001	654	remanei
I	9670001	110	remanei
I	9680001	1636	remanei
I	9690001	234	remanei
I	9700001	825	remanei
I	9710001	762	remanei
I	9720001	4582	remanei
I	9730001	382	remanei
I	9740001	840	remanei
I	9750001	1237	remanei
I	9760001	176	remanei
I	9770001	236	remanei
I	9780001	1264	remanei
I	9790001	500	remanei
I	9800001	590	remanei
I	9810001	1434	remanei
I	9820001	225	remanei
I	9830001	235	remanei
I	9840001	508	remanei
I	9850001	112	remanei
I	9860001	681	remanei
I	9870001	164	remanei
I	9880001	0	remanei
I	9890001	60	remanei
I	9900001	757	remanei
I	9910001	22	remanei
I	9920001	2145	remanei
I	9930001	92	remanei
I	9940001	1225	remanei
I	9950001	328	remanei
I	9960001	225	remanei
I	9970001	59	remanei
I	9980001	2673	remanei
I	9990001	220	remanei
I	10000001	376	remanei
I	10010001	157	remanei
I	10020001	383	remanei
I	10030001	1762	remanei
I	10040001	101	remanei
I	10050001	202	remanei
I	10060001	230	remanei
I	10070001	444	remanei
I	10080001	210	remanei
I	10090001	53	remanei
I	10100001	2040	remanei
I	10110001	1197	remanei
I	10120001	1363	remanei
I	10130001	385	remanei
I	10140001	302	remanei
I	10150001	1465	remanei
I	10160001	562	remanei
I	10170001	0	remanei
I	10180001	1273	remanei
I	10190001	80	remanei
I	10200001	535	remanei
I	10210001	1691	remanei
I	10220001	855	remanei
I	10230001	3298	remanei
I	10240001	658	remanei
I	10250001	391	remanei
I	10260001	17	remanei
I	10270001	352	remanei
I	10280001	213	remanei
I	10290001	2112	remanei
I	10300001	0	remanei
I	10310001	57	remanei
I	10320001	175	remanei
I	10330001	1131	remanei
I	10340001	669	remanei
I	10350001	410	remanei
I	10360001	83	remanei
I	10370001	226	remanei
I	10380001	90	remanei
I	10390001	54	remanei
I	10400001	43	remanei
I	10410001	1829	remanei
I	10420001	2791	remanei
I	10430001	94	remanei
I	10440001	664	remanei
I	10450001	268	remanei
I	10460001	493	remanei
I	10470001	278	remanei
I	10480001	146	remanei
I	10490001	28	remanei
I	10500001	157	remanei
I	10510001	243	remanei
I	10520001	438	remanei
I	10530001	214	remanei
I	10540001	70	remanei
I	10550001	577	remanei
I	10560001	145	remanei
I	10570001	155	remanei
I	10580001	794	remanei
I	10590001	104	remanei
I	10600001	78	remanei
I	10610001	229	remanei
I	10620001	100	remanei
I	10630001	1515	remanei
I	10640001	967	remanei
I	10650001	295	remanei
I	10660001	311	remanei
I	10670001	313	remanei
I	10680001	144	remanei
I	10690001	65	remanei
I	10700001	1451	remanei
I	10710001	95	remanei
I	10720001	180	remanei
I	10730001	1133	remanei
I	10740001	27	remanei
I	10750001	44	remanei
I	10760001	84	remanei
I	10770001	1009	remanei
I	10780001	1324	remanei
I	10790001	26	remanei
I	10800001	498	remanei
I	10810001	222	remanei
I	10820001	225	remanei
I	10830001	0	remanei
I	10840001	524	remanei
I	10850001	142	remanei
I	10860001	77	remanei
I	10870001	535	remanei
I	10880001	761	remanei
I	10890001	957	remanei
I	10900001	415	remanei
I	10910001	184	remanei
I	10920001	0	remanei
I	10930001	1269	remanei
I	10940001	466	remanei
I	10950001	120	remanei
I	10960001	503	remanei
I	10970001	885	remanei
I	10980001	55	remanei
I	10990001	1752	remanei
I	11000001	2909	remanei
I	11010001	1728	remanei
I	11020001	194	remanei
I	11030001	210	remanei
I	11040001	123	remanei
I	11050001	289	remanei
I	11060001	134	remanei
I	11070001	564	remanei
I	11080001	902	remanei
I	11090001	129	remanei
I	11100001	282	remanei
I	11110001	72	remanei
I	11120001	501	remanei
I	11130001	321	remanei
I	11140001	1357	remanei
I	11150001	633	remanei
I	11160001	966	remanei
I	11170001	577	remanei
I	11180001	118	remanei
I	11190001	872	remanei
I	11200001	706	remanei
I	11210001	411	remanei
I	11220001	123	remanei
I	11230001	514	remanei
I	11240001	918	remanei
I	11250001	1877	remanei
I	11260001	2393	remanei
I	11270001	494	remanei
I	11280001	545	remanei
I	11290001	0	remanei
I	11300001	2034	remanei
I	11310001	1792	remanei
I	11320001	234	remanei
I	11330001	814	remanei
I	11340001	245	remanei
I	11350001	660	remanei
I	11360001	1903	remanei
I	11370001	1092	remanei
I	11380001	801	remanei
I	11390001	782	remanei
I	11400001	183	remanei
I	11410001	109	remanei
I	11420001	442	remanei
I	11430001	679	remanei
I	11440001	488	remanei
I	11450001	2575	remanei
I	11460001	101	remanei
I	11470001	0	remanei
I	11480001	352	remanei
I	11490001	623	remanei
I	11500001	2542	remanei
I	11510001	113	remanei
I	11520001	1670	remanei
I	11530001	636	remanei
I	11540001	167	remanei
I	11550001	288	remanei
I	11560001	385	remanei
I	11570001	270	remanei
I	11580001	881	remanei
I	11590001	2947	remanei
I	11600001	196	remanei
I	11610001	2122	remanei
I	11620001	61	remanei
I	11630001	1046	remanei
I	11640001	1588	remanei
I	11650001	1985	remanei
I	11660001	608	remanei
I	11670001	378	remanei
I	11680001	1124	remanei
I	11690001	349	remanei
I	11700001	1092	remanei
I	11710001	48	remanei
I	11720001	1647	remanei
I	11730001	26	remanei
I	11740001	2194	remanei
I	11750001	1538	remanei
I	11760001	1133	remanei
I	11770001	2244	remanei
I	11780001	2252	remanei
I	11790001	719	remanei
I	11800001	1891	remanei
I	11810001	375	remanei
I	11820001	1211	remanei
I	11830001	301	remanei
I	11840001	1086	remanei
I	11850001	965	remanei
I	11860001	324	remanei
I	11870001	1255	remanei
I	11880001	2632	remanei
I	11890001	1111	remanei
I	11900001	847	remanei
I	11910001	4604	remanei
I	11920001	1064	remanei
I	11930001	810	remanei
I	11940001	973	remanei
I	11950001	1856	remanei
I	11960001	1407	remanei
I	11970001	2565	remanei
I	11980001	593	remanei
I	11990001	1004	remanei
I	12000001	1071	remanei
I	12010001	2517	remanei
I	12020001	2076	remanei
I	12030001	3595	remanei
I	12040001	1552	remanei
I	12050001	29	remanei
I	12060001	2714	remanei
I	12070001	2921	remanei
I	12080001	0	remanei
I	12090001	103	remanei
I	12100001	1768	remanei
I	12110001	2782	remanei
I	12120001	1539	remanei
I	12130001	2240	remanei
I	12140001	2788	remanei
I	12150001	3356	remanei
I	12160001	2541	remanei
I	12170001	3321	remanei
I	12180001	423	remanei
I	12190001	1053	remanei
I	12200001	2873	remanei
I	12210001	1226	remanei
I	12220001	2250	remanei
I	12230001	4098	remanei
I	12240001	1860	remanei
I	12250001	762	remanei
I	12260001	1412	remanei
I	12270001	2690	remanei
I	12280001	148	remanei
I	12290001	638	remanei
I	12300001	3715	remanei
I	12310001	3377	remanei
I	12320001	2877	remanei
I	12330001	3140	remanei
I	12340001	1757	remanei
I	12350001	2040	remanei
I	12360001	1883	remanei
I	12370001	2734	remanei
I	12380001	1305	remanei
I	12390001	2786	remanei
I	12400001	3010	remanei
I	12410001	2353	remanei
I	12420001	3897	remanei
I	12430001	7838	remanei
I	12440001	7606	remanei
I	12450001	4541	remanei
I	12460001	10000	remanei
I	12470001	6573	remanei
I	12480001	1591	remanei
I	12490001	2975	remanei
I	12500001	1049	remanei
I	12510001	1940	remanei
I	12520001	2052	remanei
I	12530001	2287	remanei
I	12540001	1182	remanei
I	12550001	2881	remanei
I	12560001	3191	remanei
I	12570001	1734	remanei
I	12580001	1098	remanei
I	12590001	1488	remanei
I	12600001	1853	remanei
I	12610001	3006	remanei
I	12620001	2960	remanei
I	12630001	1848	remanei
I	12640001	1189	remanei
I	12650001	4005	remanei
I	12660001	2958	remanei
I	12670001	3461	remanei
I	12680001	3060	remanei
I	12690001	4804	remanei
I	12700001	6038	remanei
I	12710001	9831	remanei
I	12720001	5767	remanei
I	12730001	6913	remanei
I	12740001	4794	remanei
I	12750001	2186	remanei
I	12760001	3238	remanei
I	12770001	4088	remanei
I	12780001	3011	remanei
I	12790001	2601	remanei
I	12800001	1188	remanei
I	12810001	4926	remanei
I	12820001	8956	remanei
I	12830001	3495	remanei
I	12840001	3297	remanei
I	12850001	4939	remanei
I	12860001	6500	remanei
I	12870001	2458	remanei
I	12880001	4614	remanei
I	12890001	4045	remanei
I	12900001	4748	remanei
I	12910001	4751	remanei
I	12920001	2567	remanei
I	12930001	1376	remanei
I	12940001	2302	remanei
I	12950001	5891	remanei
I	12960001	5191	remanei
I	12970001	4131	remanei
I	12980001	3093	remanei
I	12990001	3925	remanei
I	13000001	5388	remanei
I	13010001	5829	remanei
I	13020001	5436	remanei
I	13030001	4220	remanei
I	13040001	3912	remanei
I	13050001	3871	remanei
I	13060001	3404	remanei
I	13070001	6920	remanei
I	13080001	3371	remanei
I	13090001	2913	remanei
I	13100001	4388	remanei
I	13110001	4909	remanei
I	13120001	2214	remanei
I	13130001	4365	remanei
I	13140001	4706	remanei
I	13150001	3386	remanei
I	13160001	4953	remanei
I	13170001	3750	remanei
I	13180001	3461	remanei
I	13190001	5126	remanei
I	13200001	3742	remanei
I	13210001	6361	remanei
I	13220001	4498	remanei
I	13230001	6237	remanei
I	13240001	2349	remanei
I	13250001	2394	remanei
I	13260001	2589	remanei
I	13270001	3154	remanei
I	13280001	4711	remanei
I	13290001	3545	remanei
I	13300001	3445	remanei
I	13310001	6264	remanei
I	13320001	5453	remanei
I	13330001	4179	remanei
I	13340001	3561	remanei
I	13350001	4141	remanei
I	13360001	4393	remanei
I	13370001	4140	remanei
I	13380001	3429	remanei
I	13390001	5280	remanei
I	13400001	2136	remanei
I	13410001	118	remanei
I	13420001	2231	remanei
I	13430001	3747	remanei
I	13440001	4601	remanei
I	13450001	4013	remanei
I	13460001	2308	remanei
I	13470001	2240	remanei
I	13480001	6245	remanei
I	13490001	6195	remanei
I	13500001	3982	remanei
I	13510001	6016	remanei
I	13520001	2716	remanei
I	13530001	6365	remanei
I	13540001	7758	remanei
I	13550001	8481	remanei
I	13560001	6926	remanei
I	13570001	5138	remanei
I	13580001	7319	remanei
I	13590001	6248	remanei
I	13600001	6242	remanei
I	13610001	9479	remanei
I	13620001	8720	remanei
I	13630001	9588	remanei
I	13640001	8946	remanei
I	13650001	8879	remanei
I	13660001	9125	remanei
I	13670001	8158	remanei
I	13680001	9012	remanei
I	13690001	8835	remanei
I	13700001	4620	remanei
I	13710001	9419	remanei
I	13720001	6356	remanei
I	13730001	5582	remanei
I	13740001	5300	remanei
I	13750001	3970	remanei
I	13760001	6085	remanei
I	13770001	3568	remanei
I	13780001	5508	remanei
I	13790001	5434	remanei
I	13800001	5948	remanei
I	13810001	4480	remanei
I	13820001	4476	remanei
I	13830001	3509	remanei
I	13840001	5568	remanei
I	13850001	3945	remanei
I	13860001	4174	remanei
I	13870001	3467	remanei
I	13880001	1755	remanei
I	13890001	2557	remanei
I	13900001	3207	remanei
I	13910001	1620	remanei
I	13920001	1396	remanei
I	13930001	3663	remanei
I	13940001	3487	remanei
I	13950001	3212	remanei
I	13960001	3039	remanei
I	13970001	4968	remanei
I	13980001	5010	remanei
I	13990001	4589	remanei
I	14000001	3666	remanei
I	14010001	2672	remanei
I	14020001	4871	remanei
I	14030001	4704	remanei
I	14040001	4202	remanei
I	14050001	2481	remanei
I	14060001	2922	remanei
I	14070001	4382	remanei
I	14080001	2830	remanei
I	14090001	5202	remanei
I	14100001	4375	remanei
I	14110001	4730	remanei
I	14120001	5543	remanei
I	14130001	4310	remanei
I	14140001	5126	remanei
I	14150001	2886	remanei
I	14160001	3894	remanei
I	14170001	2792	remanei
I	14180001	5497	remanei
I	14190001	4107	remanei
I	14200001	4571	remanei
I	14210001	3804	remanei
I	14220001	5573	remanei
I	14230001	9986	remanei
I	14240001	9516	remanei
I	14250001	7553	remanei
I	14260001	8585	remanei
I	14270001	7402	remanei
I	14280001	6451	remanei
I	14290001	8698	remanei
I	14300001	7548	remanei
I	14310001	7681	remanei
I	14320001	8324	remanei
I	14330001	8045	remanei
I	14340001	8407	remanei
I	14350001	6290	remanei
I	14360001	5886	remanei
I	14370001	7358	remanei
I	14380001	7265	remanei
I	14390001	8834	remanei
I	14400001	8437	remanei
I	14410001	5548	remanei
I	14420001	4488	remanei
I	14430001	5461	remanei
I	14440001	3731	remanei
I	14450001	2176	remanei
I	14460001	4016	remanei
I	14470001	5475	remanei
I	14480001	3461	remanei
I	14490001	6446	remanei
I	14500001	5585	remanei
I	14510001	7581	remanei
I	14520001	5476	remanei
I	14530001	3800	remanei
I	14540001	2663	remanei
I	14550001	3509	remanei
I	14560001	3355	remanei
I	14570001	3842	remanei
I	14580001	3081	remanei
I	14590001	3920	remanei
I	14600001	2856	remanei
I	14610001	1377	remanei
I	14620001	6203	remanei
I	14630001	2897	remanei
I	14640001	3041	remanei
I	14650001	5436	remanei
I	14660001	4862	remanei
I	14670001	4367	remanei
I	14680001	3822	remanei
I	14690001	4043	remanei
I	14700001	3682	remanei
I	14710001	2474	remanei
I	14720001	4449	remanei
I	14730001	4884	remanei
I	14740001	6019	remanei
I	14750001	6201	remanei
I	14760001	4470	remanei
I	14770001	3046	remanei
I	14780001	5016	remanei
I	14790001	4201	remanei
I	14800001	3569	remanei
I	14810001	1506	remanei
I	14820001	4677	remanei
I	14830001	4583	remanei
I	14840001	3041	remanei
I	14850001	2485	remanei
I	14860001	1933	remanei
I	14870001	744	remanei
I	14880001	1017	remanei
I	14890001	875	remanei
I	14900001	2767	remanei
I	14910001	2295	remanei
I	14920001	3511	remanei
I	14930001	3175	remanei
I	14940001	4591	remanei
I	14950001	3606	remanei
I	14960001	3260	remanei
I	14970001	4665	remanei
I	14980001	3669	remanei
I	14990001	3869	remanei
I	15000001	3595	remanei
I	15010001	4354	remanei
I	15020001	5241	remanei
I	15030001	3380	remanei
I	15040001	3004	remanei
I	15050001	4682	remanei
I	15060001	5387	remanei
I	15070001	2880	remanei
I	15080001	4058	remanei
I	15090001	4504	remanei
I	15100001	4226	remanei
I	15110001	4571	remanei
I	15120001	4632	remanei
I	15130001	5819	remanei
I	15140001	3726	remanei
I	15150001	5977	remanei
I	15160001	6789	remanei
I	15170001	1577	remanei
I	15180001	1534	remanei
I	15190001	2567	remanei
I	15200001	3886	remanei
I	15210001	2388	remanei
I	15220001	1153	remanei
I	15230001	2222	remanei
I	15240001	3303	remanei
I	15250001	995	remanei
I	15260001	3508	remanei
I	15270001	489	remanei
I	15280001	1683	remanei
I	15290001	989	remanei
I	15300001	1545	remanei
I	15310001	7438	remanei
I	15320001	2267	remanei
I	15330001	2259	remanei
I	15340001	4570	remanei
I	15350001	3668	remanei
I	15360001	3643	remanei
I	15370001	3268	remanei
I	15380001	3569	remanei
I	15390001	2095	remanei
I	15400001	1281	remanei
I	15410001	896	remanei
I	15420001	916	remanei
I	15430001	1299	remanei
I	15440001	1221	remanei
I	15450001	2055	remanei
I	15460001	4935	remanei
I	15470001	403	remanei
I	15480001	2271	remanei
I	15490001	3346	remanei
I	15500001	2826	remanei
I	15510001	4313	remanei
I	15520001	2399	remanei
I	15530001	2187	remanei
I	15540001	2898	remanei
I	15550001	2829	remanei
I	15560001	3963	remanei
I	15570001	4276	remanei
I	15580001	5739	remanei
I	15590001	8441	remanei
